Unnamed: 0,Year,Player,Pos,Age,Tm,G,PER,TS%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,WS,BPM,VORP,FG%,3P%,2P%,eFG%,FT%,TRB,AST,STL,BLK,TOV,PTS
11268,1993.0,Lionel Simmons,SF,24.0,SAC,69.0,15.5,0.508,6.7,15.7,11.0,18.8,1.8,0.9,13.9,3.8,0.6,1.7,0.444,0.091,0.447,0.444,0.8190000000000001,495.0,312.0,95.0,38.0,196.0,1235.0
11269,1993.0,Scott Skiles,PG,28.0,ORL,78.0,15.2,0.581,2.0,8.2,5.3,34.8,1.4,0.0,20.5,8.0,1.0,2.3,0.467,0.34,0.512,0.512,0.892,290.0,735.0,86.0,2.0,267.0,1201.0
11270,1993.0,Charles Smith,SF,27.0,NYK,81.0,14.9,0.542,9.0,13.0,11.1,10.2,1.1,3.0,14.3,6.6,1.9,2.1,0.469,0.0,0.47,0.469,0.782,432.0,142.0,48.0,96.0,155.0,1003.0
11271,1993.0,Chris Smith,SG,22.0,MIN,80.0,11.1,0.508,3.1,6.0,4.6,23.2,1.9,0.8,16.6,1.1,-4.6,-0.8,0.433,0.14300000000000002,0.447,0.436,0.792,96.0,196.0,48.0,16.0,68.0,347.0
11272,1993.0,Doug Smith,PF,23.0,DAL,61.0,10.3,0.45399999999999996,6.3,18.0,11.6,11.1,1.5,2.2,14.1,-0.9,-4.1,-0.8,0.434,0.0,0.43700000000000006,0.434,0.757,328.0,104.0,48.0,52.0,115.0,634.0
11273,1993.0,Kenny Smith,PG,27.0,HOU,82.0,17.1,0.633,1.4,5.8,3.7,27.5,1.7,0.2,16.2,8.2,0.6,1.6,0.52,0.43799999999999994,0.5539999999999999,0.585,0.878,160.0,446.0,80.0,7.0,163.0,1065.0
11274,1993.0,LaBradford Smith,SG,23.0,WSB,69.0,10.9,0.51,1.9,5.9,3.9,18.1,1.8,0.4,14.1,0.8,-4.6,-1.0,0.45799999999999996,0.348,0.46299999999999997,0.465,0.858,106.0,186.0,58.0,9.0,103.0,639.0
11275,1993.0,Larry Smith,PF,35.0,SAS,66.0,7.1,0.44,14.8,21.7,18.4,4.3,1.4,1.2,28.7,1.2,-1.1,0.2,0.43700000000000006,,0.43700000000000006,0.43700000000000006,0.409,268.0,28.0,23.0,16.0,39.0,85.0
11276,1993.0,Reggie Smith,C,22.0,POR,23.0,7.6,0.34700000000000003,23.4,10.0,16.9,2.1,2.9,0.9,10.8,0.0,-6.9,-0.1,0.37,0.0,0.385,0.37,0.214,21.0,1.0,4.0,1.0,4.0,23.0
11277,1993.0,Steve Smith,SG,23.0,MIA,48.0,16.1,0.5429999999999999,3.9,10.3,7.0,27.3,1.6,0.7,15.5,3.5,1.6,1.4,0.451,0.402,0.46399999999999997,0.494,0.787,197.0,267.0,50.0,16.0,129.0,766.0
11278,1993.0,Tony Smith,SG,24.0,LAL,55.0,15.2,0.53,6.9,6.3,6.6,12.7,3.3,0.6,11.4,1.5,-0.5,0.3,0.484,0.182,0.496,0.48700000000000004,0.7559999999999999,87.0,63.0,50.0,7.0,40.0,330.0
11279,1993.0,Rik Smits,C,26.0,IND,81.0,14.8,0.517,6.7,16.0,11.4,9.5,0.7,2.3,11.6,2.7,-3.1,-0.6,0.486,,0.486,0.486,0.732,432.0,121.0,27.0,75.0,147.0,1155.0
11280,1993.0,Andre Spencer,SF,28.0,TOT,20.0,12.8,0.501,10.1,11.4,10.7,8.2,1.9,1.0,12.2,0.6,-1.9,0.0,0.44799999999999995,0.0,0.45299999999999996,0.44799999999999995,0.759,81.0,24.0,17.0,7.0,26.0,187.0
11281,1993.0,Andre Spencer,SF,28.0,ATL,3.0,-8.8,0.0,0.0,7.7,3.7,0.0,6.6,0.0,40.0,-0.1,-12.2,0.0,0.0,,0.0,0.0,,1.0,0.0,2.0,0.0,2.0,0.0
11282,1993.0,Andre Spencer,SF,28.0,GSW,17.0,13.5,0.509,10.4,11.5,11.0,8.5,1.8,1.1,11.6,0.7,-1.5,0.0,0.456,0.0,0.462,0.456,0.759,80.0,24.0,15.0,7.0,24.0,187.0
11283,1993.0,Elmore Spencer,C,23.0,LAC,44.0,9.7,0.541,6.6,18.0,12.3,3.9,1.4,4.1,21.3,0.2,-5.2,-0.2,0.537,,0.537,0.537,0.5,62.0,8.0,8.0,18.0,26.0,104.0
11284,1993.0,Felton Spencer,C,25.0,MIN,71.0,8.2,0.52,12.6,17.5,15.0,1.9,0.9,3.2,19.9,1.1,-4.6,-0.9,0.465,,0.465,0.465,0.654,324.0,17.0,23.0,66.0,70.0,293.0
11285,1993.0,Latrell Sprewell,SG,22.0,GSW,77.0,13.6,0.541,3.2,7.8,5.5,15.2,2.2,1.2,15.7,4.0,0.5,1.7,0.46399999999999997,0.369,0.488,0.502,0.746,271.0,295.0,126.0,52.0,203.0,1182.0
11286,1993.0,John Starks,SG,27.0,NYK,80.0,16.3,0.519,2.5,6.5,4.6,27.3,1.9,0.3,11.4,7.5,2.6,2.9,0.428,0.321,0.469,0.473,0.795,204.0,404.0,91.0,12.0,173.0,1397.0
11287,1993.0,Barry Stevens,SF,30.0,GSW,2.0,15.2,0.5,37.2,0.0,18.6,0.0,0.0,0.0,0.0,0.0,-4.9,0.0,0.5,,0.5,0.5,,2.0,0.0,0.0,0.0,0.0,2.0
11288,1993.0,Larry Stewart,SF,24.0,WSB,81.0,14.5,0.589,9.3,14.4,11.8,12.0,1.3,1.0,18.5,2.9,-1.0,0.5,0.5429999999999999,0.0,0.544,0.5429999999999999,0.727,383.0,146.0,47.0,29.0,153.0,796.0
11289,1993.0,Bryant Stith,SG,22.0,DEN,39.0,11.7,0.525,4.7,10.5,7.6,8.1,1.3,0.3,11.8,1.6,-2.8,-0.2,0.446,0.0,0.45299999999999996,0.446,0.8320000000000001,124.0,49.0,24.0,5.0,44.0,347.0
11290,1993.0,Alex Stivrins,PF-SF,30.0,TOT,19.0,13.5,0.503,10.3,17.8,14.1,6.2,1.3,1.6,14.7,0.0,-8.1,-0.1,0.48700000000000004,0.0,0.514,0.48700000000000004,0.75,19.0,3.0,2.0,2.0,7.0,41.0
11291,1993.0,Alex Stivrins,PF,30.0,PHO,10.0,14.5,0.611,6.5,18.6,12.7,5.0,1.4,1.7,21.7,0.0,-6.2,0.0,0.611,0.0,0.647,0.611,,8.0,1.0,1.0,1.0,5.0,22.0
11292,1993.0,Alex Stivrins,SF,30.0,LAC,1.0,-32.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.9,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
11293,1993.0,Alex Stivrins,SF,30.0,MIL,3.0,10.9,0.431,13.7,14.0,13.9,12.0,2.0,0.0,13.6,0.0,-6.3,0.0,0.364,,0.364,0.364,0.75,6.0,2.0,1.0,0.0,2.0,11.0
11294,1993.0,Alex Stivrins,PF,30.0,ATL,5.0,18.8,0.444,14.3,23.2,18.5,0.0,0.0,4.2,0.0,0.0,-13.0,0.0,0.444,0.0,0.5,0.444,,5.0,0.0,0.0,1.0,0.0,8.0
11295,1993.0,John Stockton*,PG,30.0,UTA,82.0,21.3,0.584,2.6,6.7,4.7,49.8,3.5,0.5,20.1,10.6,3.3,3.8,0.486,0.385,0.513,0.526,0.7979999999999999,237.0,987.0,199.0,21.0,266.0,1239.0
11296,1993.0,Rod Strickland,SG,26.0,POR,78.0,18.0,0.5429999999999999,5.1,9.9,7.4,33.0,2.6,0.6,16.8,7.4,2.8,3.0,0.485,0.133,0.499,0.488,0.7170000000000001,337.0,559.0,131.0,24.0,199.0,1069.0
11297,1993.0,Derek Strong,PF,24.0,MIL,23.0,20.0,0.603,13.5,25.8,19.6,5.9,1.6,0.2,9.1,1.5,-1.4,0.1,0.457,0.5,0.452,0.478,0.8,115.0,14.0,11.0,1.0,13.0,156.0
11298,1993.0,Lamont Strothers,SG,24.0,DAL,9.0,5.7,0.382,5.8,5.2,5.5,14.3,2.8,0.0,18.7,-0.4,-7.7,-0.2,0.32799999999999996,0.154,0.375,0.344,0.8,14.0,13.0,8.0,0.0,15.0,50.0
11299,1993.0,Terry Teagle,SG,32.0,HOU,2.0,2.1,0.317,0.0,12.8,6.8,10.7,0.0,0.0,11.3,0.0,-11.4,-0.1,0.28600000000000003,,0.28600000000000003,0.28600000000000003,0.5,3.0,2.0,0.0,0.0,1.0,5.0
11300,1993.0,Isiah Thomas*,PG,31.0,DET,79.0,15.4,0.488,2.6,6.4,4.4,35.6,2.2,0.4,16.6,3.7,0.2,1.6,0.418,0.308,0.439,0.442,0.737,232.0,671.0,123.0,18.0,284.0,1391.0
11301,1993.0,LaSalle Thompson,C,31.0,IND,63.0,10.7,0.515,8.4,18.3,13.4,6.6,2.0,2.1,17.0,0.9,-2.4,-0.1,0.488,0.0,0.491,0.488,0.7440000000000001,178.0,34.0,29.0,24.0,47.0,237.0
11302,1993.0,Otis Thorpe,PF,30.0,HOU,72.0,14.6,0.575,11.2,16.8,14.2,11.5,0.9,0.5,15.8,6.0,1.2,1.9,0.5579999999999999,0.0,0.56,0.5579999999999999,0.598,589.0,181.0,43.0,19.0,151.0,923.0
11303,1993.0,Sedale Threatt,PG,31.0,LAL,82.0,16.5,0.55,1.8,9.0,5.4,29.8,2.4,0.2,13.4,7.1,0.8,2.0,0.508,0.264,0.521,0.515,0.823,273.0,564.0,142.0,11.0,173.0,1235.0
11304,1993.0,Wayman Tisdale,PF,28.0,SAC,76.0,15.7,0.54,5.9,18.9,12.2,7.7,1.1,1.3,9.1,4.5,-2.0,0.0,0.509,0.0,0.51,0.509,0.758,500.0,108.0,52.0,47.0,117.0,1263.0
11305,1993.0,Tom Tolbert,PF,27.0,ORL,72.0,10.4,0.552,8.7,16.2,12.7,7.1,0.9,0.7,19.0,2.7,-1.0,0.4,0.498,0.321,0.509,0.508,0.726,412.0,91.0,33.0,21.0,124.0,583.0
11306,1993.0,Trent Tucker,SG,33.0,CHI,69.0,14.1,0.584,2.0,7.2,4.5,12.5,1.4,0.4,5.6,2.8,-1.0,0.2,0.485,0.397,0.555,0.573,0.818,71.0,82.0,24.0,6.0,18.0,356.0
11307,1993.0,Jeff Turner,PF,30.0,ORL,75.0,11.4,0.564,6.0,12.8,9.6,10.9,0.6,0.4,12.4,3.1,-1.1,0.4,0.529,0.588,0.526,0.54,0.8,252.0,107.0,19.0,9.0,66.0,528.0
11308,1993.0,Kiki Vandeweghe,SF,34.0,LAC,41.0,13.8,0.547,2.7,8.2,5.4,7.1,1.3,0.9,7.9,1.1,-3.8,-0.2,0.45299999999999996,0.324,0.48200000000000004,0.483,0.879,48.0,25.0,13.0,7.0,20.0,254.0
11309,1993.0,Loy Vaught,PF,24.0,LAC,79.0,16.0,0.5429999999999999,10.9,22.2,16.5,4.6,1.6,1.5,10.8,4.2,-2.1,0.0,0.508,0.25,0.51,0.509,0.748,492.0,54.0,55.0,39.0,83.0,743.0
11310,1993.0,Gundars Vetra,SF,25.0,MIN,13.0,13.6,0.528,5.5,5.4,5.4,12.2,1.1,0.0,4.5,0.1,-5.2,-0.1,0.475,1.0,0.43200000000000005,0.513,0.667,8.0,6.0,2.0,0.0,2.0,45.0
11311,1993.0,Darrell Walker,PG-SG,31.0,TOT,37.0,6.4,0.37200000000000005,4.8,8.3,6.5,13.1,3.3,0.3,18.9,0.2,-2.8,-0.1,0.354,0.0,0.358,0.354,0.462,58.0,53.0,33.0,2.0,25.0,80.0
11312,1993.0,Darrell Walker,SG,31.0,DET,9.0,0.1,0.185,2.9,12.1,7.3,7.8,3.6,0.0,37.5,-0.3,-5.6,-0.1,0.158,0.0,0.16699999999999998,0.158,0.33299999999999996,19.0,9.0,10.0,0.0,13.0,8.0
11313,1993.0,Darrell Walker,PG,31.0,CHI,28.0,8.9,0.42,5.5,6.8,6.1,15.1,3.3,0.4,12.3,0.6,-1.7,0.0,0.40299999999999997,,0.40299999999999997,0.40299999999999997,0.5,39.0,44.0,23.0,2.0,12.0,72.0
11314,1993.0,Duane Washington,SG,28.0,LAC,4.0,-2.1,0.0,0.0,8.0,4.0,20.0,1.7,0.0,28.6,-0.1,-12.7,-0.1,0.0,,0.0,0.0,,2.0,5.0,1.0,0.0,2.0,0.0
11315,1993.0,Clarence Weatherspoon,SF,22.0,PHI,82.0,15.0,0.519,7.3,16.7,12.0,8.9,1.6,1.5,12.5,3.3,-1.9,0.1,0.469,0.25,0.47,0.47,0.713,589.0,147.0,85.0,67.0,176.0,1280.0
11316,1993.0,Marcus Webb,PF,22.0,BOS,9.0,20.1,0.57,11.2,11.0,11.1,6.3,1.0,2.5,12.7,0.1,-3.3,0.0,0.52,0.0,0.542,0.52,0.619,10.0,2.0,1.0,2.0,5.0,39.0
11317,1993.0,Spud Webb,PG,29.0,SAC,69.0,14.4,0.536,2.0,7.4,4.6,29.3,2.1,0.2,17.2,3.9,-1.1,0.6,0.433,0.27399999999999997,0.466,0.457,0.851,193.0,481.0,104.0,6.0,194.0,1000.0
11318,1993.0,Robert Werdann,C,22.0,DEN,28.0,7.7,0.365,16.2,20.7,18.5,6.5,1.9,1.6,14.2,-0.1,-7.0,-0.2,0.305,0.0,0.31,0.305,0.5479999999999999,52.0,7.0,6.0,4.0,12.0,53.0
11319,1993.0,Doug West,SG,25.0,MIN,80.0,14.2,0.5589999999999999,3.5,6.1,4.8,13.6,1.4,0.4,10.7,4.3,-1.6,0.4,0.517,0.087,0.525,0.518,0.841,247.0,235.0,85.0,21.0,165.0,1543.0
11320,1993.0,Mark West,C,32.0,PHO,82.0,11.4,0.609,11.2,21.3,16.4,2.4,0.5,4.0,20.6,3.4,-1.3,0.3,0.614,,0.614,0.614,0.518,458.0,29.0,16.0,103.0,93.0,436.0
11321,1993.0,Randy White,PF,25.0,DAL,64.0,13.2,0.498,10.7,17.9,14.0,5.4,2.1,2.0,14.8,0.8,-3.0,-0.4,0.435,0.23800000000000002,0.452,0.444,0.75,370.0,49.0,63.0,45.0,108.0,618.0
11322,1993.0,Morlon Wiley,PG,26.0,TOT,58.0,9.9,0.495,3.0,7.3,5.0,24.9,3.2,0.2,23.2,0.5,-2.4,-0.1,0.37799999999999995,0.35100000000000003,0.42,0.484,0.654,91.0,181.0,65.0,3.0,80.0,263.0
11323,1993.0,Morlon Wiley,PG,26.0,ATL,25.0,9.3,0.426,2.7,8.5,5.5,29.3,3.6,0.4,25.5,0.2,-2.8,-0.1,0.321,0.294,0.36700000000000005,0.414,0.625,35.0,81.0,26.0,2.0,29.0,72.0
11324,1993.0,Morlon Wiley,PG,26.0,DAL,33.0,10.3,0.528,3.1,6.7,4.7,22.5,2.9,0.1,22.0,0.3,-2.3,0.0,0.405,0.379,0.44299999999999995,0.517,0.667,56.0,100.0,39.0,1.0,51.0,191.0
11325,1993.0,Dominique Wilkins*,SF,33.0,ATL,71.0,24.3,0.57,7.6,12.9,10.1,14.9,1.3,0.6,9.0,10.5,3.6,3.7,0.46799999999999997,0.38,0.49,0.506,0.828,482.0,227.0,70.0,27.0,184.0,2121.0
11326,1993.0,Eddie Lee,PF,30.0,PHI,26.0,21.2,0.602,7.9,14.6,11.3,2.0,1.8,0.3,11.5,0.5,-7.3,-0.3,0.5670000000000001,0.0,0.579,0.5670000000000001,0.615,40.0,2.0,7.0,1.0,17.0,158.0
11327,1993.0,Gerald Wilkins,SF,29.0,CLE,80.0,12.9,0.508,4.3,7.4,5.9,12.8,1.9,0.5,9.7,3.5,-1.9,0.1,0.45299999999999996,0.276,0.467,0.46299999999999997,0.84,214.0,183.0,78.0,18.0,94.0,890.0
11328,1993.0,Buck Williams,PF,32.0,POR,82.0,11.9,0.545,9.9,20.7,15.1,4.1,1.6,1.5,14.0,6.1,0.3,1.4,0.511,0.0,0.512,0.511,0.645,690.0,75.0,81.0,61.0,101.0,678.0
11329,1993.0,Corey Williams,PG,22.0,CHI,35.0,9.3,0.428,8.8,5.9,7.4,12.7,0.9,0.6,10.4,0.2,-5.7,-0.2,0.365,0.33299999999999996,0.366,0.371,0.818,31.0,23.0,4.0,2.0,11.0,81.0
11330,1993.0,Herb Williams,C,34.0,NYK,55.0,10.1,0.429,8.8,19.3,14.2,4.9,1.9,3.3,10.7,1.1,-1.8,0.0,0.41100000000000003,,0.41100000000000003,0.41100000000000003,0.667,146.0,19.0,21.0,28.0,22.0,158.0
11331,1993.0,Hot Rod,C,30.0,CLE,67.0,13.7,0.535,7.4,15.4,11.6,10.1,1.2,3.1,14.4,4.5,0.5,1.3,0.47,,0.47,0.47,0.716,415.0,152.0,48.0,105.0,116.0,738.0
11332,1993.0,Jayson Williams,PF,24.0,NJN,12.0,10.6,0.45399999999999996,17.2,15.0,16.1,0.0,1.4,1.8,12.9,0.2,-8.9,-0.2,0.457,,0.457,0.457,0.389,41.0,0.0,4.0,4.0,8.0,49.0
11333,1993.0,John Williams,SF,26.0,LAC,74.0,10.5,0.461,5.9,15.6,10.7,11.3,2.5,0.9,12.9,1.9,-1.0,0.4,0.43,0.226,0.455,0.442,0.5429999999999999,316.0,142.0,83.0,23.0,79.0,492.0
11334,1993.0,Kenny Williams,SF,23.0,IND,57.0,17.7,0.5579999999999999,13.4,16.2,14.8,6.7,1.2,3.4,8.2,2.7,0.9,0.6,0.532,0.0,0.5379999999999999,0.532,0.706,228.0,38.0,21.0,45.0,28.0,348.0
11335,1993.0,Lorenzo Williams,PF-C,23.0,TOT,27.0,10.9,0.461,10.9,23.4,17.3,3.6,1.4,5.9,17.0,0.3,-1.9,0.0,0.47200000000000003,,0.47200000000000003,0.47200000000000003,0.28600000000000003,55.0,5.0,5.0,17.0,8.0,36.0
11336,1993.0,Lorenzo Williams,C,23.0,CHH,2.0,5.7,0.33299999999999996,18.8,34.1,26.9,0.0,0.0,6.3,40.0,0.0,-12.6,0.0,0.33299999999999996,,0.33299999999999996,0.33299999999999996,,9.0,0.0,0.0,2.0,2.0,2.0
11337,1993.0,Lorenzo Williams,PF,23.0,ORL,3.0,3.2,0.0,12.0,10.7,11.3,0.0,5.0,6.1,0.0,0.0,-3.9,0.0,0.0,,0.0,0.0,,2.0,0.0,1.0,1.0,0.0,0.0
11338,1993.0,Lorenzo Williams,PF,23.0,BOS,22.0,12.1,0.499,9.9,23.0,16.5,4.3,1.3,5.8,15.0,0.3,-0.5,0.1,0.516,,0.516,0.516,0.28600000000000003,44.0,5.0,4.0,14.0,6.0,34.0
11339,1993.0,Micheal Williams,PG,26.0,MIN,76.0,19.0,0.579,3.8,8.5,6.2,39.2,3.2,0.6,18.6,7.6,2.3,2.9,0.446,0.243,0.478,0.46299999999999997,0.907,273.0,661.0,165.0,23.0,227.0,1151.0
11340,1993.0,Reggie Williams,SF,28.0,DEN,79.0,15.8,0.517,5.1,11.6,8.3,16.7,2.2,1.7,13.0,5.9,1.9,2.6,0.45799999999999996,0.27,0.48,0.473,0.804,428.0,295.0,126.0,76.0,194.0,1341.0
11341,1993.0,Scott Williams,PF,24.0,CHI,71.0,14.6,0.513,13.7,24.7,19.0,6.6,2.1,3.2,15.1,3.9,0.3,0.8,0.466,0.0,0.47600000000000003,0.466,0.7140000000000001,451.0,68.0,55.0,66.0,73.0,422.0
11342,1993.0,Walt Williams,SF,22.0,SAC,59.0,15.0,0.524,7.4,10.4,8.8,16.7,1.9,1.1,15.8,1.6,-0.1,0.8,0.435,0.319,0.47,0.47200000000000003,0.742,265.0,178.0,66.0,29.0,179.0,1001.0
11343,1993.0,Kevin Willis,PF,30.0,ATL,80.0,17.4,0.531,12.5,27.9,19.9,8.9,1.2,0.9,13.6,6.0,-0.4,1.2,0.506,0.24100000000000002,0.512,0.509,0.653,1028.0,165.0,68.0,41.0,213.0,1435.0
11344,1993.0,Kennard Winchester,SG,26.0,HOU,39.0,11.2,0.48100000000000004,6.0,10.1,8.2,5.9,1.5,1.8,9.2,0.4,-5.0,-0.3,0.439,0.21100000000000002,0.475,0.45299999999999996,0.773,49.0,13.0,10.0,10.0,15.0,143.0
11345,1993.0,David Wingate,SF,29.0,CHH,72.0,11.5,0.574,3.8,8.7,6.4,16.2,2.1,0.3,18.9,2.3,-0.7,0.5,0.536,0.16699999999999998,0.542,0.537,0.738,174.0,183.0,66.0,9.0,89.0,440.0
11346,1993.0,Joe Wolf,C,28.0,TOT,23.0,11.9,0.519,9.1,23.2,15.9,4.2,2.1,0.4,12.1,0.4,-3.7,-0.1,0.455,0.0,0.465,0.455,0.813,48.0,5.0,7.0,1.0,7.0,53.0
11347,1993.0,Joe Wolf,C,28.0,BOS,2.0,-4.7,0.266,12.7,24.9,18.9,0.0,0.0,6.9,51.5,-0.1,-17.4,0.0,0.0,,0.0,0.0,0.5,3.0,0.0,0.0,1.0,2.0,1.0
11348,1993.0,Joe Wolf,C,28.0,POR,21.0,12.9,0.529,8.8,23.1,15.8,4.5,2.2,0.0,9.2,0.5,-2.9,0.0,0.465,0.0,0.47600000000000003,0.465,0.857,45.0,5.0,7.0,0.0,5.0,52.0
11349,1993.0,David Wood,PF,28.0,SAS,64.0,8.7,0.5489999999999999,7.6,10.8,9.3,7.6,1.1,1.2,17.0,1.0,-1.6,0.1,0.444,0.23800000000000002,0.49,0.466,0.836,97.0,34.0,13.0,12.0,29.0,155.0
11350,1993.0,Randy Woods,PG,22.0,LAC,41.0,12.3,0.439,3.8,5.1,4.5,30.1,3.9,0.4,17.1,0.1,-3.7,-0.1,0.348,0.214,0.385,0.371,0.731,14.0,40.0,14.0,1.0,16.0,68.0
11351,1993.0,Orlando Woolridge,SF,33.0,TOT,58.0,13.4,0.516,5.9,7.3,6.6,11.5,0.9,1.1,10.5,2.3,-1.3,0.3,0.48200000000000004,0.0,0.49,0.48200000000000004,0.6779999999999999,185.0,115.0,27.0,27.0,79.0,698.0
11352,1993.0,Orlando Woolridge,SF,33.0,DET,50.0,13.4,0.512,6.0,7.2,6.6,11.8,0.9,1.1,10.2,2.2,-1.0,0.4,0.479,0.0,0.48700000000000004,0.479,0.6729999999999999,176.0,112.0,26.0,25.0,73.0,655.0
11353,1993.0,Orlando Woolridge,SF,33.0,MIL,8.0,14.1,0.5820000000000001,4.4,9.0,6.7,6.4,0.6,1.7,14.0,0.1,-6.7,-0.1,0.545,,0.545,0.545,0.778,9.0,3.0,1.0,2.0,6.0,43.0
11354,1993.0,James Worthy*,SF,31.0,LAL,82.0,15.6,0.494,3.5,8.5,6.0,19.1,1.9,0.7,10.0,3.0,-1.6,0.2,0.447,0.27,0.466,0.46,0.81,247.0,278.0,92.0,27.0,137.0,1221.0
11355,1993.0,Howard Wright,PF,25.0,ORL,4.0,28.7,0.68,12.0,10.7,11.3,0.0,0.0,0.0,0.0,0.0,-5.1,0.0,0.8,,0.8,0.8,0.0,2.0,0.0,0.0,0.0,0.0,8.0
11356,1993.0,Danny Young,PG,30.0,DET,65.0,10.4,0.519,1.6,4.7,3.1,19.2,1.9,0.4,14.2,1.4,-2.7,-0.2,0.413,0.324,0.475,0.479,0.875,47.0,119.0,31.0,5.0,30.0,188.0
11357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11358,1994.0,Alaa Abdelnaby,PF,25.0,BOS,13.0,9.2,0.485,8.5,24.2,16.3,2.7,0.6,1.2,20.5,-0.1,-10.2,-0.3,0.436,,0.436,0.436,0.64,46.0,3.0,2.0,3.0,17.0,64.0
11359,1994.0,Mahmoud Abdul-Rauf,PG,24.0,DEN,80.0,16.7,0.521,1.2,5.8,3.6,24.1,1.6,0.2,9.9,6.8,-0.6,0.9,0.46,0.316,0.47600000000000003,0.47600000000000003,0.956,168.0,362.0,82.0,10.0,151.0,1437.0
11360,1994.0,Michael Adams,PG,31.0,WSB,70.0,14.2,0.52,1.8,7.4,4.6,29.8,2.1,0.2,17.0,3.1,-1.6,0.2,0.408,0.28800000000000003,0.45399999999999996,0.44799999999999995,0.83,183.0,480.0,96.0,6.0,167.0,849.0
11361,1994.0,Mark Aguirre,SF,34.0,LAC,39.0,13.1,0.544,3.5,10.8,7.2,18.5,1.2,0.6,15.6,0.9,-2.1,0.0,0.46799999999999997,0.39799999999999996,0.494,0.522,0.6940000000000001,116.0,104.0,21.0,8.0,70.0,413.0
11362,1994.0,Danny Ainge,SG,34.0,PHO,68.0,11.8,0.524,2.0,7.4,4.7,15.9,1.8,0.3,12.3,2.8,-1.3,0.3,0.41700000000000004,0.32799999999999996,0.491,0.49200000000000005,0.83,131.0,180.0,57.0,8.0,81.0,606.0
11363,1994.0,Gary Alexander,PF,24.0,TOT,11.0,8.6,0.529,14.7,16.8,15.8,5.4,2.9,0.0,30.8,0.0,-5.8,-0.1,0.5710000000000001,,0.5710000000000001,0.5710000000000001,0.33299999999999996,15.0,2.0,3.0,0.0,8.0,19.0
11364,1994.0,Gary Alexander,PF,24.0,MIA,4.0,0.8,0.34700000000000003,9.4,19.0,14.2,11.5,0.0,0.0,25.8,0.0,-8.3,0.0,0.5,,0.5,0.5,0.0,3.0,1.0,0.0,0.0,1.0,2.0
11365,1994.0,Gary Alexander,PF,24.0,CLE,7.0,10.7,0.564,16.2,16.2,16.2,3.7,3.7,0.0,31.7,0.0,-5.1,0.0,0.583,,0.583,0.583,0.429,12.0,1.0,3.0,0.0,7.0,17.0
11366,1994.0,Victor Alexander,C,24.0,GSW,69.0,14.0,0.539,9.5,15.7,12.6,7.3,1.0,1.5,13.3,2.3,-2.8,-0.3,0.53,0.154,0.54,0.532,0.527,308.0,66.0,28.0,32.0,86.0,602.0
11367,1994.0,Eric Anderson,PF,23.0,NYK,11.0,15.2,0.45299999999999996,17.8,31.3,24.7,8.5,0.0,1.8,7.9,0.1,-4.6,0.0,0.41200000000000003,1.0,0.33299999999999996,0.47100000000000003,0.35700000000000004,17.0,2.0,0.0,1.0,2.0,21.0
11368,1994.0,Greg Anderson,PF,29.0,DET,77.0,14.6,0.561,12.3,26.9,19.5,4.6,1.7,2.7,17.7,3.4,-1.1,0.4,0.5429999999999999,0.33299999999999996,0.545,0.545,0.5710000000000001,571.0,51.0,55.0,68.0,94.0,491.0
11369,1994.0,Kenny Anderson,PG,23.0,NJN,82.0,18.2,0.491,2.9,8.0,5.4,40.6,2.5,0.3,14.5,7.5,2.1,3.2,0.41700000000000004,0.303,0.429,0.43200000000000005,0.818,322.0,784.0,158.0,15.0,266.0,1538.0
11370,1994.0,Nick Anderson,SG,26.0,ORL,81.0,16.9,0.5489999999999999,4.6,14.3,9.5,15.7,2.4,0.7,12.4,7.6,3.0,3.6,0.478,0.322,0.545,0.526,0.672,476.0,294.0,134.0,33.0,165.0,1277.0
11371,1994.0,Ron Anderson,SF,35.0,TOT,21.0,9.9,0.499,4.9,11.8,8.3,6.8,1.1,0.5,9.4,0.5,-3.2,-0.1,0.40700000000000003,0.26899999999999996,0.467,0.44799999999999995,0.826,53.0,17.0,8.0,3.0,10.0,96.0
11372,1994.0,Ron Anderson,SF,35.0,NJN,11.0,9.5,0.456,4.7,11.0,7.8,4.8,1.4,0.7,2.0,0.3,-2.5,0.0,0.349,0.33299999999999996,0.355,0.395,0.833,26.0,6.0,5.0,2.0,1.0,44.0
11373,1994.0,Ron Anderson,SF,35.0,WSB,10.0,10.2,0.5429999999999999,5.1,12.6,8.8,8.7,0.8,0.3,15.8,0.1,-3.9,-0.1,0.465,0.214,0.586,0.5,0.818,27.0,11.0,3.0,1.0,9.0,52.0
11374,1994.0,Willie Anderson,SG,27.0,SAS,80.0,14.2,0.523,3.2,7.5,5.5,21.6,1.5,1.2,14.4,5.6,0.0,1.3,0.47100000000000003,0.324,0.484,0.484,0.848,242.0,347.0,71.0,46.0,153.0,955.0
